Micronutrients_70Days,Potassh_50Days,Nursery area (Cents),Seedrate(in Kg),Hectares ,Urea_40Days,Weed28D_thiobencarb,DAP_20days,Pest_60Day(in ml),LP_Mainfield(in Tonnes),Trash(in bundles),Soil Types_clay,Nursery_wet,Variety_ponmani,Variety_delux ponni,Paddy yield(in Kg)
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31045
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,30100
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,32085
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31980
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,30405
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,0.0,0.0,0.0,31420
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,30965
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31140
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,28615
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,30610
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,30075
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,31605
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31065
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,32080
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31810
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,30885
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31430
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,30755
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30945
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31815
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,30460
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,30960
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,32020
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,32090
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,31780
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,30795
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31045
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,32155
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30355
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31625
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,32345
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31400
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30540
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,30905
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,30805
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,31535
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30545
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31920
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31035
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,30805
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,30285
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,32050
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,30855
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,30610
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,30075
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,31065
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,31810
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,30755
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,31815
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,32090
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,31045
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,32155
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31400
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30805
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,30610
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,31605
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,0.0,0.0,0.0,32080
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,30885
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,30945
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,30460
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31780
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,30355
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,30540
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31535
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,30545
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31625
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,32345
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31400
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,30905
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,31535
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,31035
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,32050
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31815
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31045
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,31625
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,32345
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,31400
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,30905
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,31535
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,31035
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,32050
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,31815
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31045
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,31625
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,32345
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31400
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,30905
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,31535
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,1.0,0.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31035
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,32050
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,31815
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,31045
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,0.0,0.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,31625
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,32345
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31400
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,30905
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31535
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31035
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,32050
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31815
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31045
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31625
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,32345
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,31400
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,30905
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,31535
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,31035
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,0.0,0.0,1.0,32050
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,0.0,0.0,0.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,31815
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31045
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,30100
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,32085
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31980
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,1.0,1.0,0.0,31555
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,1.0,1.0,0.0,1.0,30405
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,31420
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,1.0,0.0,1.0,30965
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,31140
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,1.0,0.0,0.0,29190
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,1.0,1.0,0.0,29510
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,30250
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,1.0,0.0,0.0,0.0,30610
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,1.0,0.0,1.0,0.0,30575
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,30075
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,450.0,0.0,0.0,0.0,0.0,31605
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,400.0,0.0,0.0,0.0,1.0,31065
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,31135
75.0,0.8921889150266283,100.0,125.0,5.0,0.8921889150266278,10.0,200.0,3000.0,0.8921889150266283,500.0,0.0,0.0,1.0,0.0,32080
